update_id,epoch,batch_index,sample_index,global_sample_index,tile_index,x_size,d_size,bl,batch_loss
264,0,82,32,5280,52,64,64,10,1.2624104
265,0,82,52,5300,52,64,64,19,1.2624104
266,0,83,8,5320,52,64,64,14,0.981854677
267,0,83,28,5340,52,64,64,3,0.981854677
268,0,83,48,5360,52,64,64,10,0.981854677
269,0,84,4,5380,52,64,64,13,1.34420586
270,0,84,24,5400,52,64,64,11,1.34420586
271,0,84,44,5420,52,64,64,1,1.34420586
272,0,85,0,5440,52,64,64,2,1.04140341
273,0,85,20,5460,52,64,64,12,1.04140341
274,0,85,40,5480,52,64,64,12,1.04140341
275,0,85,60,5500,52,64,64,7,1.04140341
276,0,86,16,5520,52,64,64,14,0.812635958
277,0,86,36,5540,52,64,64,7,0.812635958
278,0,86,56,5560,52,64,64,7,0.812635958
279,0,87,12,5580,52,64,64,22,1.20918512
280,0,87,32,5600,52,64,64,16,1.20918512
281,0,87,52,5620,52,64,64,20,1.20918512
282,0,88,8,5640,52,64,64,1,0.988476992
283,0,88,28,5660,52,64,64,19,0.988476992
284,0,88,48,5680,52,64,64,20,0.988476992
285,0,89,4,5700,52,64,64,2,1.11403525
286,0,89,24,5720,52,64,64,15,1.11403525
287,0,89,44,5740,52,64,64,5,1.11403525
288,0,90,0,5760,52,64,64,4,0.887257695
289,0,90,20,5780,52,64,64,18,0.887257695
290,0,90,40,5800,52,64,64,19,0.887257695
291,0,90,60,5820,52,64,64,15,0.887257695
292,0,91,16,5840,52,64,64,9,1.04361236
293,0,91,36,5860,52,64,64,14,1.04361236
294,0,91,56,5880,52,64,64,3,1.04361236
295,0,92,12,5900,52,64,64,18,0.901455164
296,0,92,32,5920,52,64,64,15,0.901455164
297,0,92,52,5940,52,64,64,15,0.901455164
298,0,93,8,5960,52,64,64,16,0.998467565
299,0,93,28,5980,52,64,64,8,0.998467565
300,0,93,48,6000,52,64,64,8,0.998467565
301,0,94,4,6020,52,64,64,10,1.17377734
302,0,94,24,6040,52,64,64,5,1.17377734
303,0,94,44,6060,52,64,64,6,1.17377734
304,0,95,0,6080,52,64,64,17,1.01506424
305,0,95,20,6100,52,64,64,4,1.01506424
306,0,95,40,6120,52,64,64,20,1.01506424
307,0,95,60,6140,52,64,64,14,1.01506424
308,0,96,16,6160,52,64,64,15,1.0008055
309,0,96,36,6180,52,64,64,8,1.0008055
310,0,96,56,6200,52,64,64,2,1.0008055
311,0,97,12,6220,52,64,64,19,1.09392703
312,0,97,32,6240,52,64,64,19,1.09392703
313,0,97,52,6260,52,64,64,5,1.09392703
314,0,98,8,6280,52,64,64,1,1.00537217
315,0,98,28,6300,52,64,64,12,1.00537217
316,0,98,48,6320,52,64,64,17,1.00537217
317,0,99,4,6340,52,64,64,5,1.02484715
318,0,99,24,6360,52,64,64,5,1.02484715
319,0,99,44,6380,52,64,64,19,1.02484715
320,0,100,0,6400,52,64,64,10,1.0086472
321,0,100,20,6420,52,64,64,16,1.0086472
322,0,100,40,6440,52,64,64,11,1.0086472
323,0,100,60,6460,52,64,64,2,1.0086472
324,0,101,16,6480,52,64,64,18,1.18996453
325,0,101,36,6500,52,64,64,2,1.18996453
326,0,101,56,6520,52,64,64,8,1.18996453
327,0,102,12,6540,52,64,64,13,1.26349723
328,0,102,32,6560,52,64,64,11,1.26349723
329,0,102,52,6580,52,64,64,9,1.26349723
330,0,103,8,6600,52,64,64,21,1.22880006
331,0,103,28,6620,52,64,64,19,1.22880006
332,0,103,48,6640,52,64,64,4,1.22880006
333,0,104,4,6660,52,64,64,5,0.875692368
334,0,104,24,6680,52,64,64,29,0.875692368
335,0,104,44,6700,52,64,64,23,0.875692368
336,0,105,0,6720,52,64,64,2,0.796982408
337,0,105,20,6740,52,64,64,3,0.796982408
338,0,105,40,6760,52,64,64,18,0.796982408
339,0,105,60,6780,52,64,64,4,0.796982408
340,0,106,16,6800,52,64,64,4,1.11854589
341,0,106,36,6820,52,64,64,15,1.11854589
342,0,106,56,6840,52,64,64,4,1.11854589
343,0,107,12,6860,52,64,64,1,0.754441023
344,0,107,32,6880,52,64,64,15,0.754441023
345,0,107,52,6900,52,64,64,4,0.754441023
346,0,108,8,6920,52,64,64,5,0.919102073
347,0,108,28,6940,52,64,64,10,0.919102073
348,0,108,48,6960,52,64,64,3,0.919102073
349,0,109,4,6980,52,64,64,12,0.95427084
350,0,109,24,7000,52,64,64,16,0.95427084
351,0,109,44,7020,52,64,64,19,0.95427084
352,0,110,0,7040,52,64,64,14,0.968072653
353,0,110,20,7060,52,64,64,22,0.968072653
354,0,110,40,7080,52,64,64,9,0.968072653
355,0,110,60,7100,52,64,64,1,0.968072653
356,0,111,16,7120,52,64,64,8,0.940023959
357,0,111,36,7140,52,64,64,15,0.940023959
358,0,111,56,7160,52,64,64,6,0.940023959
359,0,112,12,7180,52,64,64,11,1.10711861
360,0,112,32,7200,52,64,64,18,1.10711861
361,0,112,52,7220,52,64,64,1,1.10711861
362,0,113,8,7240,52,64,64,3,0.896079481
363,0,113,28,7260,52,64,64,6,0.896079481
364,0,113,48,7280,52,64,64,2,0.896079481
365,0,114,4,7300,52,64,64,8,1.12927949
366,0,114,24,7320,52,64,64,3,1.12927949
367,0,114,44,7340,52,64,64,9,1.12927949
368,0,115,0,7360,52,64,64,32,0.769569755
369,0,115,20,7380,52,64,64,13,0.769569755
370,0,115,40,7400,52,64,64,2,0.769569755
371,0,115,60,7420,52,64,64,3,0.769569755
372,0,116,16,7440,52,64,64,22,0.926776052
373,0,116,36,7460,52,64,64,5,0.926776052
374,0,116,56,7480,52,64,64,4,0.926776052
375,0,117,12,7500,52,64,64,8,1.22214842
376,0,117,32,7520,52,64,64,22,1.22214842
377,0,117,52,7540,52,64,64,13,1.22214842
378,0,118,8,7560,52,64,64,2,0.944121599
379,0,118,28,7580,52,64,64,1,0.944121599
380,0,118,48,7600,52,64,64,4,0.944121599
381,0,119,4,7620,52,64,64,5,0.935248017
382,0,119,24,7640,52,64,64,22,0.935248017
383,0,119,44,7660,52,64,64,10,0.935248017
384,0,120,0,7680,52,64,64,9,0.976664662
385,0,120,20,7700,52,64,64,11,0.976664662
386,0,120,40,7720,52,64,64,5,0.976664662
387,0,120,60,7740,52,64,64,8,0.976664662
388,0,121,16,7760,52,64,64,4,0.793738008
389,0,121,36,7780,52,64,64,11,0.793738008
390,0,121,56,7800,52,64,64,6,0.793738008
391,0,122,12,7820,52,64,64,10,0.985953331
392,0,122,32,7840,52,64,64,11,0.985953331
393,0,122,52,7860,52,64,64,11,0.985953331
394,0,123,8,7880,52,64,64,6,0.771464527
395,0,123,28,7900,52,64,64,1,0.771464527
396,0,123,48,7920,52,64,64,6,0.771464527
397,0,124,4,7940,52,64,64,4,0.981208205
398,0,124,24,7960,52,64,64,10,0.981208205
399,0,124,44,7980,52,64,64,9,0.981208205
400,0,125,0,8000,52,64,64,13,0.998112917
401,0,125,20,8020,52,64,64,14,0.998112917
402,0,125,40,8040,52,64,64,9,0.998112917
403,0,125,60,8060,52,64,64,18,0.998112917
404,0,126,16,8080,52,64,64,5,0.881083071
405,0,126,36,8100,52,64,64,3,0.881083071
406,0,126,56,8120,52,64,64,10,0.881083071
407,0,127,12,8140,52,64,64,6,0.870537281
408,0,127,32,8160,52,64,64,15,0.870537281
409,0,127,52,8180,52,64,64,7,0.870537281
410,0,128,8,8200,52,64,64,1,1.17508173
411,0,128,28,8220,52,64,64,2,1.17508173
412,0,128,48,8240,52,64,64,15,1.17508173
413,0,129,4,8260,52,64,64,3,0.929537535
414,0,129,24,8280,52,64,64,11,0.929537535
415,0,129,44,8300,52,64,64,7,0.929537535
416,0,130,0,8320,52,64,64,4,0.993927002
417,0,130,20,8340,52,64,64,23,0.993927002
418,0,130,40,8360,52,64,64,4,0.993927002
419,0,130,60,8380,52,64,64,2,0.993927002
420,0,131,16,8400,52,64,64,9,0.832078636
421,0,131,36,8420,52,64,64,6,0.832078636
422,0,131,56,8440,52,64,64,2,0.832078636
423,0,132,12,8460,52,64,64,27,0.887172699
424,0,132,32,8480,52,64,64,13,0.887172699
425,0,132,52,8500,52,64,64,19,0.887172699
426,0,133,8,8520,52,64,64,9,0.983392537
427,0,133,28,8540,52,64,64,13,0.983392537
428,0,133,48,8560,52,64,64,16,0.983392537
429,0,134,4,8580,52,64,64,9,0.818568885
430,0,134,24,8600,52,64,64,3,0.818568885
431,0,134,44,8620,52,64,64,11,0.818568885
432,0,135,0,8640,52,64,64,19,0.857462645
433,0,135,20,8660,52,64,64,30,0.857462645
434,0,135,40,8680,52,64,64,1,0.857462645
435,0,135,60,8700,52,64,64,7,0.857462645
436,0,136,16,8720,52,64,64,9,0.763617933
437,0,136,36,8740,52,64,64,7,0.763617933
438,0,136,56,8760,52,64,64,17,0.763617933
439,0,137,12,8780,52,64,64,10,0.650126576
440,0,137,32,8800,52,64,64,7,0.650126576
441,0,137,52,8820,52,64,64,15,0.650126576
442,0,138,8,8840,52,64,64,14,1.0916543
443,0,138,28,8860,52,64,64,1,1.0916543
444,0,138,48,8880,52,64,64,2,1.0916543
445,0,139,4,8900,52,64,64,7,0.582666636
446,0,139,24,8920,52,64,64,3,0.582666636
447,0,139,44,8940,52,64,64,26,0.582666636
448,0,140,0,8960,52,64,64,5,0.748273909
449,0,140,20,8980,52,64,64,4,0.748273909
450,0,140,40,9000,52,64,64,7,0.748273909
451,0,140,60,9020,52,64,64,9,0.748273909
452,0,141,16,9040,52,64,64,1,0.832714379
453,0,141,36,9060,52,64,64,15,0.832714379
454,0,141,56,9080,52,64,64,5,0.832714379
455,0,142,12,9100,52,64,64,3,1.09843397
456,0,142,32,9120,52,64,64,14,1.09843397
457,0,142,52,9140,52,64,64,2,1.09843397
458,0,143,8,9160,52,64,64,9,0.907007277
459,0,143,28,9180,52,64,64,11,0.907007277
460,0,143,48,9200,52,64,64,20,0.907007277
461,0,144,4,9220,52,64,64,3,0.689504266
462,0,144,24,9240,52,64,64,5,0.689504266
463,0,144,44,9260,52,64,64,14,0.689504266
464,0,145,0,9280,52,64,64,8,0.86628896
465,0,145,20,9300,52,64,64,2,0.86628896
466,0,145,40,9320,52,64,64,16,0.86628896
467,0,145,60,9340,52,64,64,18,0.86628896
468,0,146,16,9360,52,64,64,1,0.955346704
469,0,146,36,9380,52,64,64,3,0.955346704
470,0,146,56,9400,52,64,64,32,0.955346704
471,0,147,12,9420,52,64,64,4,1.09078383
472,0,147,32,9440,52,64,64,1,1.09078383
473,0,147,52,9460,52,64,64,3,1.09078383
474,0,148,8,9480,52,64,64,9,1.01264226
475,0,148,28,9500,52,64,64,9,1.01264226
476,0,148,48,9520,52,64,64,15,1.01264226
477,0,149,4,9540,52,64,64,9,0.943645477
478,0,149,24,9560,52,64,64,4,0.943645477
479,0,149,44,9580,52,64,64,2,0.943645477
480,0,150,0,9600,52,64,64,7,0.729491711
481,0,150,20,9620,52,64,64,6,0.729491711
482,0,150,40,9640,52,64,64,5,0.729491711
483,0,150,60,9660,52,64,64,5,0.729491711
484,0,151,16,9680,52,64,64,22,0.719831169
485,0,151,36,9700,52,64,64,9,0.719831169
486,0,151,56,9720,52,64,64,10,0.719831169
487,0,152,12,9740,52,64,64,8,1.34864473
488,0,152,32,9760,52,64,64,18,1.34864473
489,0,152,52,9780,52,64,64,1,1.34864473
490,0,153,8,9800,52,64,64,6,1.02449298
491,0,153,28,9820,52,64,64,11,1.02449298
492,0,153,48,9840,52,64,64,4,1.02449298
493,0,154,4,9860,52,64,64,16,0.843029201
494,0,154,24,9880,52,64,64,13,0.843029201
495,0,154,44,9900,52,64,64,6,0.843029201
496,0,155,0,9920,52,64,64,1,0.949875951
497,0,155,20,9940,52,64,64,1,0.949875951
498,0,155,40,9960,52,64,64,3,0.949875951
499,0,155,60,9980,52,64,64,1,0.949875951
500,0,156,16,10000,52,64,64,5,0.880535781
501,0,156,36,10020,52,64,64,19,0.880535781
502,0,156,56,10040,52,64,64,9,0.880535781
503,0,157,12,10060,52,64,64,1,0.70002979
504,0,157,32,10080,52,64,64,11,0.70002979
505,0,157,52,10100,52,64,64,10,0.70002979
506,0,158,8,10120,52,64,64,14,1.10053587
507,0,158,28,10140,52,64,64,3,1.10053587
508,0,158,48,10160,52,64,64,6,1.10053587
509,0,159,4,10180,52,64,64,14,0.852577329
510,0,159,24,10200,52,64,64,5,0.852577329
511,0,159,44,10220,52,64,64,3,0.852577329
512,0,160,0,10240,52,64,64,9,0.711883068
513,0,160,20,10260,52,64,64,2,0.711883068
514,0,160,40,10280,52,64,64,25,0.711883068
515,0,160,60,10300,52,64,64,2,0.711883068
516,0,161,16,10320,52,64,64,2,0.757529259
517,0,161,36,10340,52,64,64,4,0.757529259
518,0,161,56,10360,52,64,64,1,0.757529259
519,0,162,12,10380,52,64,64,10,0.990053535
520,0,162,32,10400,52,64,64,19,0.990053535
521,0,162,52,10420,52,64,64,2,0.990053535
522,0,163,8,10440,52,64,64,1,0.951440275
523,0,163,28,10460,52,64,64,5,0.951440275
524,0,163,48,10480,52,64,64,20,0.951440275
525,0,164,4,10500,52,64,64,15,1.03772545
526,0,164,24,10520,52,64,64,1,1.03772545
527,0,164,44,10540,52,64,64,16,1.03772545
528,0,165,0,10560,52,64,64,12,0.844279885
529,0,165,20,10580,52,64,64,10,0.844279885
530,0,165,40,10600,52,64,64,1,0.844279885
531,0,165,60,10620,52,64,64,22,0.844279885
532,0,166,16,10640,52,64,64,1,0.761577129
533,0,166,36,10660,52,64,64,13,0.761577129
534,0,166,56,10680,52,64,64,8,0.761577129
535,0,167,12,10700,52,64,64,20,0.838359118
536,0,167,32,10720,52,64,64,5,0.838359118
537,0,167,52,10740,52,64,64,2,0.838359118
538,0,168,8,10760,52,64,64,3,0.799683154
539,0,168,28,10780,52,64,64,8,0.799683154
540,0,168,48,10800,52,64,64,19,0.799683154
541,0,169,4,10820,52,64,64,2,0.880524516
542,0,169,24,10840,52,64,64,3,0.880524516
543,0,169,44,10860,52,64,64,17,0.880524516
544,0,170,0,10880,52,64,64,8,0.767392159
545,0,170,20,10900,52,64,64,19,0.767392159
546,0,170,40,10920,52,64,64,10,0.767392159
547,0,170,60,10940,52,64,64,7,0.767392159
548,0,171,16,10960,52,64,64,21,0.877560675
549,0,171,36,10980,52,64,64,4,0.877560675
550,0,171,56,11000,52,64,64,4,0.877560675
551,0,172,12,11020,52,64,64,3,0.760090888
552,0,172,32,11040,52,64,64,8,0.760090888
553,0,172,52,11060,52,64,64,3,0.760090888
554,0,173,8,11080,52,64,64,1,0.815644801
555,0,173,28,11100,52,64,64,16,0.815644801
556,0,173,48,11120,52,64,64,3,0.815644801
557,0,174,4,11140,52,64,64,18,0.727120697
